"Guid","AccountId","AssistantName","AssistantPhone","Birthdate","Department","Description","Email","EmailBouncedReason","Fax","FirstName","HasOptedOutOfEmail","HomePhone","Jigsaw","LastName","LeadSource","MailingCity","MailingCountry","MailingGeocodeAccuracy","MailingLatitude","MailingLongitude","MailingPostalCode","MailingState","MailingStreet","MobilePhone","OtherCity","OtherCountry","OtherGeocodeAccuracy","OtherLatitude","OtherLongitude","OtherPhone","OtherPostalCode","OtherState","OtherStreet","Phone","Product_Areas__c","ReportsToId","Salutation","Title","ccrz__CompanyName__c","ccrz__CompanyType__c","ccrz__DataId__c","ccrz__IsPortalUser__c","ccrz__SelfRegistered__c"
4c813227-d290-4f53-ae87-64ae1417da11,37fe4d88-c638-4fda-8b0e-3e9f13b59ec9,"#N/A",(03) 8639 6158,"#N/A",Sales,"#N/A",jmanningcongagdo+15@gmail.com,"#N/A",(03) 8639 6158,Birdie,false,"#N/A","#N/A",Lowell,"#N/A",Melbourne,Australia,"#N/A","#N/A","#N/A",3000,VIC,45 Spring Street,0422 301 695,Melbourne,Australia,"#N/A","#N/A","#N/A","#N/A",3000,VIC,45 Spring Street,(03) 8639 6158,"#N/A","#N/A","#N/A",Director of Sales,Prodly,"#N/A","#N/A",false,false
4d8f7e64-7ae0-41f1-982f-8c5d735fe87b,dacd6726-2282-4204-9f6f-41357e172399,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+629@gmail.com,"#N/A","#N/A",Hali,false,"#N/A","#N/A",Wilbert,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",+33 0 1 42 14 20 00,"#N/A","#N/A","#N/A",CEO,Prodly,"#N/A","#N/A",false,false
4dce1ec5-1bd6-4f60-bd9a-f0055a1cad36,b05b6bb4-566d-448e-bbbb-bb5509b2aaac,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+502@gmail.com,"#N/A","#N/A",Irita,false,"#N/A","#N/A",Wilt,"#N/A",KALANG,Australia,"#N/A","#N/A","#N/A","#N/A",NSW,88 Bailey Street,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",2454,"#N/A","#N/A",(03) 5338 3934,"#N/A","#N/A","#N/A",SVP,Prodly,"#N/A","#N/A",false,false
4df8709f-a23a-4053-89fb-d829aabe480b,07ffc794-3916-4ba1-8808-14e099ffb6d1,"#N/A","#N/A",1974-10-25,"#N/A",Mr. Teague has served as Chief Executive Officer since January 2016 and has been a director of Enterprise GP since November 2010. He also serves as Co-Chairman of the Capital Projects Committee. Mr. Teague previously served as the Chief Operating Officer of Enterprise GP from November 2010 to December 2015 and served as Executive Vice President of Enterprise GP from November 2010 until February 2013.,jmanningcongagdo+449@gmail.com,"#N/A","#N/A",Atlante,false,"#N/A","#N/A",Whitney,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(549) 839-9571,"#N/A","#N/A","#N/A",CEO,Prodly,"#N/A","#N/A",false,false
4e870d16-48de-44a5-8b31-064b21f62a34,210a7e16-1f76-4a98-bdd4-88fc7c26bd8b,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+559@gmail.com,"#N/A","#N/A",Kath,false,"#N/A","#N/A",Brandyn,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",+33 0 1 42 14 20 00,"#N/A","#N/A","#N/A",CIO,Prodly,"#N/A","#N/A",false,false
4ece992b-0b8b-4bb2-a181-a8f0e9df56d1,eb1c9f9a-4f49-4898-9296-ed711df117a5,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+28@gmail.com,"#N/A","#N/A",Aundrea,false,"#N/A","#N/A",Tirrell,"#N/A",BARTON BENDISH,UK,"#N/A","#N/A","#N/A",PE33 1YD,"#N/A",97 Gordon Terrace,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",070 4352 5277,"#N/A","#N/A","#N/A",CFO,Prodly,"#N/A","#N/A",false,false
4fd3f709-12de-4be8-9d91-a007ed98dd9b,b75cdf65-7a79-48e6-8d10-5e08cb290181,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+858@gmail.com,"#N/A","#N/A",Grete,false,"#N/A","#N/A",Carl,"#N/A",KALANG,Australia,"#N/A","#N/A","#N/A","#N/A",NSW,32 Railway Street,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",2454,"#N/A","#N/A",(03) 5338 4067,"#N/A","#N/A","#N/A",CEO,Prodly,"#N/A","#N/A",false,false
4fedff2b-a1d1-4648-bbdd-5c5a121ae2d7,fe9c3252-f59e-4b0c-a3db-4b5c62ff2bf6,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+181@gmail.com,"#N/A","#N/A",Elinore,false,"#N/A","#N/A",Tirrell,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(525) 945-6875,"#N/A","#N/A","#N/A",Buyer,Prodly,"#N/A","#N/A",false,false
5075b1ff-17b4-4cff-9587-b767647f8db4,9020415f-8c52-4c77-95a8-85a4f5e80eab,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+301@gmail.com,"#N/A","#N/A",Sukey,false,"#N/A","#N/A",Osbert,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(484)576-8708,"#N/A","#N/A","#N/A",CTO,Prodly,"#N/A","#N/A",false,false
50f5eed4-3e89-4366-ba4a-90d7d78e4931,a11cae1c-9354-4b45-aa15-d6cf715ad503,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+446@gmail.com,"#N/A","#N/A",Celka,false,"#N/A","#N/A",Northrup,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(240) 485-6375,"#N/A","#N/A","#N/A",Global Head of Human Capital Management,Prodly,"#N/A","#N/A",false,false
5143f6af-785e-4c73-a34b-5577ba3cbef9,d845ff04-7523-4f84-b767-a2c0249e7eb8,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+251@gmail.com,"#N/A","#N/A",Christel,false,"#N/A","#N/A",Giffard,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(276)956-8748,"#N/A","#N/A","#N/A",CFO,Prodly,"#N/A","#N/A",false,false
51b09280-d6ef-483e-87a5-1e160697418e,59ba3ded-5329-44b0-96f7-f241cb95306a,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+774@gmail.com,"#N/A","#N/A",Germain,false,"#N/A","#N/A",Kinsley,"#N/A",Miami Gardens,USA,"#N/A","#N/A","#N/A",33056,FL,347 Don Shula Drive,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(525) 791-2741,"#N/A","#N/A","#N/A",CFO,Prodly,"#N/A","#N/A",false,false
5353cc45-c0b3-4b68-b4b5-932417dbad94,354ac5a7-cc38-4061-9fb9-4f9910cc7349,"#N/A","#N/A","#N/A","#N/A","Hugh Johnston is vice chairman and chief financial officer of PepsiCo, a global food and beverage company with net revenues of more than $63 billion in 2015 and a product portfolio that includes 22 brands that generate more than $1 billion each in estimated annual retail sales.",jmanningcongagdo+465@gmail.com,"#N/A","#N/A",Silvie,false,"#N/A","#N/A",Curt,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(477) 129-7674,"#N/A","#N/A","#N/A",CFO,Prodly,"#N/A","#N/A",false,false
53f22cd1-f3b1-4b03-8905-179bcc76ec24,db328162-a40e-4da9-b47f-3dc0b3a60e2e,"#N/A","#N/A","#N/A","#N/A","Chuck Robbins is the Chief Executive Officer of Cisco and a member of its Board of Directors. He assumed the role on July 26, 2015.",jmanningcongagdo+186@gmail.com,"#N/A","#N/A",Pearl,false,"#N/A","#N/A",Ephrem,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(452) 563-0143,"#N/A","#N/A","#N/A",CEO,Prodly,"#N/A","#N/A",false,false
5482cc4d-7342-4d62-926c-949b28111456,1428ad1a-54ab-4a26-9fa9-3132d8c35782,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+704@gmail.com,"#N/A","#N/A",Aleece,false,"#N/A","#N/A",Waylin,"#N/A",GLENTHOMPSON,Australia,"#N/A","#N/A","#N/A","#N/A",VIC,32 Railway Street,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",3293,"#N/A","#N/A",(03) 5338 3995,"#N/A","#N/A","#N/A",CEO,Prodly,"#N/A","#N/A",false,false
54a742f0-8455-490f-a1f9-cf1d3759a8a1,37fe4d88-c638-4fda-8b0e-3e9f13b59ec9,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+371@gmail.com,"#N/A","#N/A",Debbie,false,"#N/A","#N/A",Ansel,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(036) 886-8178,"#N/A","#N/A","#N/A",CFO,Prodly,"#N/A","#N/A",false,false
552432e4-e7d6-48d2-93a6-7775f1402d9f,acdb972f-0fea-4a9d-85d0-1940db7fa5f3,"#N/A",(02) 7805 6307,"#N/A",Engineering,"#N/A",jmanningcongagdo+98@gmail.com,"#N/A",(02) 7805 6307,Allegra,false,"#N/A","#N/A",Ossie,"#N/A",North Sydney,Australia,"#N/A","#N/A","#N/A",2060,NSW,54 McLaren Street,0421 525 301,North Sydney,Australia,"#N/A","#N/A","#N/A","#N/A",2060,NSW,54 McLaren Street,(02) 7805 6307,"#N/A","#N/A","#N/A",Director of Engineering,Prodly,"#N/A","#N/A",false,false
553ae4f5-f760-4ea9-85c7-de604c69cf66,59ba3ded-5329-44b0-96f7-f241cb95306a,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+296@gmail.com,"#N/A","#N/A",Lynne,false,"#N/A","#N/A",Cos,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",202-555-0113,"#N/A","#N/A","#N/A",CSO,Prodly,"#N/A","#N/A",false,false
5557274b-6e88-42f5-aa42-b53ca39dacc7,07ffc794-3916-4ba1-8808-14e099ffb6d1,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+216@gmail.com,"#N/A","#N/A",Glennie,false,"#N/A","#N/A",Haskell,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(440)475-1490,"#N/A","#N/A","#N/A",CTO,Prodly,"#N/A","#N/A",false,false
55767232-4100-4422-9931-3e8c4ec4e0b4,c3c0f12a-7588-4cba-af2b-079722120fea,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+282@gmail.com,"#N/A","#N/A",Susannah,false,"#N/A","#N/A",Winston,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(256) 531-2958,"#N/A","#N/A","#N/A","CEO, Chairperson",Prodly,"#N/A","#N/A",false,false
56772194-50bc-477a-9289-c69a8834e34e,bdf0643c-3761-4db2-8dfe-5fdfb6df8e46,"#N/A","#N/A","#N/A","#N/A","Augusto P. Aragone serves as Executive Vice President, Secretary and General Counsel for Ingram Micro Inc., a leader in delivering the full spectrum of global technology and supply-chain solutions to businesses around the world.",jmanningcongagdo+284@gmail.com,"#N/A","#N/A",Felipa,false,"#N/A","#N/A",Martino,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(677) 222-6736,"#N/A","#N/A","#N/A","EVP, Secretary and General Counsel",Prodly,"#N/A","#N/A",false,false
56ed4e72-1813-4a49-a4a2-a7e7fb9bfeaf,e0d24d52-12e9-4aef-9d51-26ee8f11ffe1,"#N/A","#N/A","#N/A","#N/A","Mr. Jerry Weiss has been the Chief Administrative Officer and Executive Vice President at Federal Home Loan Mortgage Corporation since August 2010. Mr. Weiss oversees Freddie Mac's compliance with policies, procedures and practices, including compliance with laws and regulations.",jmanningcongagdo+675@gmail.com,"#N/A","#N/A",Lesly,false,"#N/A","#N/A",Feodor,"#N/A",Denver,USA,"#N/A","#N/A","#N/A",80204,CO,1701 Bryant Street,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(534) 655-2599,"#N/A","#N/A","#N/A",CAO,Prodly,"#N/A","#N/A",false,false
574934bd-64cb-41c9-807e-e73dbc89d9d2,9fde7171-31cf-4c0e-848c-b95d7826f08b,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+854@gmail.com,"#N/A","#N/A",Halimeda,false,"#N/A","#N/A",Vasili,"#N/A",GLENTHOMPSON,Australia,"#N/A","#N/A","#N/A","#N/A",VIC,88 Bailey Street,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",3293,"#N/A","#N/A",(03) 5338 4063,"#N/A","#N/A","#N/A",SVP,Prodly,"#N/A","#N/A",false,false
57678b81-2865-48b6-9a56-e805d898c410,10e91ef8-aa9e-46d3-98c4-3dcd2daebaf3,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+215@gmail.com,"#N/A","#N/A",Anjanette,false,"#N/A","#N/A",Ramsay,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",202-555-0112,"#N/A","#N/A","#N/A",CSO,Prodly,"#N/A","#N/A",false,false
5857d954-122f-46b4-ac02-05e06069dc62,a11cae1c-9354-4b45-aa15-d6cf715ad503,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+397@gmail.com,"#N/A","#N/A",Alice,false,"#N/A","#N/A",Davy,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(826) 130-9961,"#N/A","#N/A","#N/A",Vice Chariman,Prodly,"#N/A","#N/A",false,false
586fa7a7-84e1-46cb-8f83-b4dc43557a27,d5b73179-f2b6-4bc6-972b-78591bca1f5a,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+246@gmail.com,"#N/A","#N/A",Bobinette,false,"#N/A","#N/A",Keir,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(402)952-5052,"#N/A","#N/A","#N/A",CSO,Prodly,"#N/A","#N/A",false,false
59a7e2af-1e7a-4f71-8330-cb280270e7ce,a004d414-9ff9-41c0-b987-57f374f0b950,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+335@gmail.com,"#N/A","#N/A",Rasia,false,"#N/A","#N/A",Verney,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(377) 490-1718,"#N/A","#N/A","#N/A",Senior Vice President of Operations,Prodly,"#N/A","#N/A",false,false
5a75a3dd-4dae-496f-8147-98c563139898,e5035626-d6ea-47fb-b481-e7d3b05fdda2,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+59@gmail.com,"#N/A","#N/A",Louisa,false,"#N/A","#N/A",Sterling,"#N/A",Marple,UK,"#N/A","#N/A","#N/A",SK6 4HJ,"#N/A",14 Ross Road,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",078 0017 4455,"#N/A","#N/A","#N/A",CEO,Prodly,"#N/A","#N/A",false,false
5abb86f3-ff23-4a69-ba83-b355d40d95d1,d0cc7617-47ea-4970-bfe0-d8b7b50be01b,"#N/A","#N/A","#N/A","#N/A","Steve serves on the boards of the Nationwide Children’s Hospital, OhioHealth, American Electric Power, and Catalyst. He also is a member of the Columbus Downtown Development Corporation & Capitol South and the Columbus Partnership, organizations focused on economic development and downtown Columbus revitalization. Steve also previously served as a board member of the National Urban League, the Insurance Information Institute, the Insurance Institute for Highway Safety and the Columbus Metropolitan Library, trustee for Grand View College in Des Moines, Iowa, and as co-chair for the United Way of Central Ohio Alexis de Tocqueville Vingt-Cinq Society campaign. Steve and his wife, Cindy, served as co-chairs of the 2012 United Way of Central Ohio campaign.",jmanningcongagdo+772@gmail.com,"#N/A","#N/A",Juliann,false,"#N/A","#N/A",Padriac,"#N/A",New York,USA,"#N/A","#N/A","#N/A","#N/A",NY,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(930) 686-2865,"#N/A","#N/A","#N/A",CEO,Prodly,"#N/A","#N/A",false,false
5bcc0888-b797-4544-9d40-b307dad8bc06,c0e24fde-cedf-4bec-a26d-64c286fe081e,"#N/A",(02) 7324 6069,"#N/A",Business Development,"#N/A",jmanningcongagdo+46@gmail.com,"#N/A",(02) 7324 6069,Phaidra,false,"#N/A","#N/A",Grant,"#N/A",Woollahra,Australia,"#N/A","#N/A","#N/A",2025,NSW,6 Rush St,0413 398 529,Woollahra,Australia,"#N/A","#N/A","#N/A","#N/A",2025,NSW,6 Rush St,(02) 7324 6069,"#N/A","#N/A","#N/A",EVP Business Development,Prodly,"#N/A","#N/A",false,false
5c313758-33d7-4d7a-9df7-5fd884d6fe45,cf13d698-1117-4a21-b6e0-f65f7349be47,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+633@gmail.com,"#N/A","#N/A",Blancha,false,"#N/A","#N/A",Jethro,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",011 49 69 3576 6843,"#N/A","#N/A","#N/A","Vice President, IT",Prodly,"#N/A","#N/A",false,false
5c5b1d90-9310-4c25-93eb-9d805da897fc,91891bbd-a0e9-4bcd-9e1e-90a0c3004dea,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+178@gmail.com,"#N/A","#N/A",Ardeen,false,"#N/A","#N/A",Stanislaus,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(650) 681-5105,"#N/A","#N/A","#N/A",CEO,Prodly,"#N/A","#N/A",false,false
5c74dec4-80cb-4f58-8eab-9ee0734ae60a,db328162-a40e-4da9-b47f-3dc0b3a60e2e,"#N/A","#N/A","#N/A","#N/A","Kevin Bandy is Cisco's Chief Digital Officer. He has a bold vision, coupled with a diverse set of abilities—a combination of global channel development, entrepreneurship, and operational excellence—that he is using to drive the digital transformation of Cisco and our customers.",jmanningcongagdo+873@gmail.com,"#N/A","#N/A",Steffi,false,"#N/A","#N/A",Andrej,"#N/A",Boston,USA,"#N/A","#N/A","#N/A",2215,MA,4 Yawkey Way,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(774) 410-8130,"#N/A","#N/A","#N/A","SVP, Chief Digital Officer",Prodly,"#N/A","#N/A",false,false
5c7df0b1-5477-4217-afc7-c73cf5dfb45f,eae27594-399b-4f0a-8625-73a120c40b36,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+468@gmail.com,"#N/A","#N/A",Abra,false,"#N/A","#N/A",Rickie,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(968) 753-7479,"#N/A","#N/A","#N/A",Group Vice President of Retail Operatiions,Prodly,"#N/A","#N/A",false,false
5cd09efb-25d3-4b59-8eb5-ca019903426e,f12d92b9-6eff-4056-abb1-186a6b059e4d,"#N/A",(02) 7053 8872,"#N/A",CEO,"#N/A",jmanningcongagdo+782@gmail.com,"#N/A",(02) 7053 8872,Maurine,false,"#N/A","#N/A",Neall,"#N/A",Sydney,Australia,"#N/A","#N/A","#N/A",2007,NSW,390 Harris Street,0411 779 548,Sydney,Australia,"#N/A","#N/A","#N/A","#N/A",2007,NSW,390 Harris Street,(02) 7053 8872,"#N/A","#N/A","#N/A",Owner,Prodly,"#N/A","#N/A",false,false
5cf4d902-96d5-4342-9979-1b994ca5a817,a0fa5923-8383-4b45-a5c0-8512b7433db6,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+361@gmail.com,"#N/A","#N/A",Celinka,false,"#N/A","#N/A",Cullan,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(442)666-1798,"#N/A","#N/A","#N/A",CSO,Prodly,"#N/A","#N/A",false,false
5d68d4e9-ec00-49d2-ace4-e3dbfa904a7f,d98994db-7868-4884-9b0e-6cf91f2a4252,"#N/A","#N/A","#N/A","#N/A","John H. Hammergren is chairman, president and chief executive officer of McKesson Corporation. He was elected president and CEO in 2001 and chairman in 2002.",jmanningcongagdo+773@gmail.com,"#N/A","#N/A",Lilla,false,"#N/A","#N/A",Gael,"#N/A",Miami Gardens,USA,"#N/A","#N/A","#N/A",33056,FL,347 Don Shula Drive,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(235) 392-0037,"#N/A","#N/A","#N/A",CEO,Prodly,"#N/A","#N/A",false,false
5d79dac4-1203-4927-a9ee-f549aa475100,d693046a-27e3-4da0-82cf-805c2c12cabc,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+814@gmail.com,"#N/A","#N/A",Edita,false,"#N/A","#N/A",Dillon,"#N/A",CARODA,Australia,"#N/A","#N/A","#N/A","#N/A",NSW,26 Dalgarno Street,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",2347,"#N/A","#N/A",(03) 5338 4050,"#N/A","#N/A","#N/A",CFO,Prodly,"#N/A","#N/A",false,false
5dc732d6-555d-437d-9a77-413ecff438c6,9f0e8165-a54e-4baa-963a-f32374c91307,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+760@gmail.com,"#N/A","#N/A",Halli,false,"#N/A","#N/A",Umberto,"#N/A",KALANG,Australia,"#N/A","#N/A","#N/A","#N/A",NSW,26 Dalgarno Street,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",2454,"#N/A","#N/A",(03) 5338 4023,"#N/A","#N/A","#N/A",CFO,Prodly,"#N/A","#N/A",false,false
5df33edf-179a-41ef-8a2f-67743ffd654f,c3c0f12a-7588-4cba-af2b-079722120fea,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+363@gmail.com,"#N/A","#N/A",Gabey,false,"#N/A","#N/A",Jamil,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",202-555-0102,"#N/A","#N/A","#N/A",CSO,Prodly,"#N/A","#N/A",false,false
5e7aefb2-e979-4732-8a19-15e9c49e2683,585bca4c-9bb4-40fb-9335-006d91298dc2,"#N/A","#N/A","#N/A","#N/A","Arthur R. Block serves as Executive Vice President, General Counsel and Secretary of Comcast. He previously served as Senior Vice President, General Counsel and Secretary of Comcast. He is the Company’s chief legal officer, overseeing Comcast’s legal, corporate governance and strategic intellectual property functions. Art has been with Comcast since 1989; during this time, he has served as the lead in-house attorney for Comcast’s mergers, acquisitions and financings.",jmanningcongagdo+770@gmail.com,"#N/A","#N/A",Birdie,false,"#N/A","#N/A",Batholomew,"#N/A",Kansas City,USA,"#N/A","#N/A","#N/A",64129,MO,1 Arrowhead Drive,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(625) 707-5047,"#N/A","#N/A","#N/A","EVP, General Counsel and Secretary",Prodly,"#N/A","#N/A",false,false
5ef1079d-e73c-47da-acdb-e8a59415c8f4,b05b6bb4-566d-448e-bbbb-bb5509b2aaac,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+503@gmail.com,"#N/A","#N/A",Leanna,false,"#N/A","#N/A",Aurthur,"#N/A",CARODA,Australia,"#N/A","#N/A","#N/A","#N/A",NSW,32 Railway Street,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",2347,"#N/A","#N/A",(03) 5338 3935,"#N/A","#N/A","#N/A",CEO,Prodly,"#N/A","#N/A",false,false
5f970b08-9d6d-4cad-a2a3-34ae3288f9db,dacd6726-2282-4204-9f6f-41357e172399,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+126@gmail.com,"#N/A","#N/A",Josy,false,"#N/A","#N/A",Morlee,"#N/A",Marple,UK,"#N/A","#N/A","#N/A",SK6 4HJ,"#N/A",14 Ross Road,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",87 0017 4455,"#N/A","#N/A","#N/A",CEO,Prodly,"#N/A","#N/A",false,false
602ba162-daaf-4337-b98d-57a69695a2c6,e5035626-d6ea-47fb-b481-e7d3b05fdda2,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+58@gmail.com,"#N/A","#N/A",Guenna,false,"#N/A","#N/A",Robert,"#N/A",London,UK,"#N/A","#N/A","#N/A",SW6 0EP,"#N/A",39 Crown Street,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",077 6365 8742,"#N/A","#N/A","#N/A",SVP,Prodly,"#N/A","#N/A",false,false
